hid,sample_geo,gqrtotals,gqtotals
2014001287507.00,104,1,1
2014001288730.00,132,1,1
2014001289522.00,109,1,1
2014001290068.00,400,1,1
2014001290693.00,700,1,1
2014001290803.00,400,1,1
2014001290984.00,700,1,1
2014001292079.00,805,1,1
2014001292536.00,600,1,1
2014001292654.00,900,1,1
2014001293144.00,500,1,1
2014001293514.00,700,1,1
2014001293547.00,102,1,1
2014001293770.00,209,1,1
2014001294077.00,129,1,1
2014001294958.00,126,1,1
2014001295393.00,130,1,1
2014001296620.00,500,1,1
2014001296890.00,119,1,1
2014001297321.00,800,1,1
2014001297677.00,118,1,1
2014001298154.00,300,1,1
2014001298181.00,400,1,1
2014001298511.00,114,1,1
2014001299156.00,805,1,1
2014001299361.00,700,1,1
2014001300527.00,600,1,1
2014001301699.00,500,1,1
2014001302738.00,119,1,1
2014001302894.00,805,1,1
2014001303553.00,805,1,1
2014001304024.00,805,1,1
2014001306757.00,900,1,1
2014001306968.00,115,1,1
2014001307670.00,900,1,1
2014001308503.00,800,1,1
2014001308769.00,400,1,1
2014001311437.00,209,1,1
2014001313367.00,132,1,1
2014001313660.00,208,1,1
2014001315813.00,300,1,1
2014001316205.00,130,1,1
2014001318065.00,116,1,1
2014001318097.00,203,1,1
2014001318395.00,900,1,1
2014001318540.00,700,1,1
2014001319101.00,125,1,1
2014001319702.00,102,1,1
2014001319818.00,101,1,1
2014001320355.00,400,1,1
2014001320366.00,114,1,1
2014001322193.00,700,1,1
2014001322784.00,805,1,1
2014001323298.00,500,1,1
2014001324178.00,129,1,1
2014001324877.00,131,1,1
2014001325530.00,134,1,1
2014001326076.00,114,1,1
2014001326130.00,700,1,1
2014001326774.00,900,1,1
2014001326877.00,207,1,1
2014001326905.00,400,1,1
2014001328673.00,500,1,1
2014001328757.00,209,1,1
2014001331604.00,119,1,1
2014001332004.00,700,1,1
2014001332245.00,207,1,1
2014001333697.00,500,1,1
2014001333963.00,203,1,1
2014001334133.00,132,1,1
2014001335287.00,900,1,1
2014001335593.00,111,1,1
2014001336155.00,207,1,1
2014001336796.00,400,1,1
2014001337406.00,800,1,1
2014001337770.00,600,1,1
2014001339327.00,206,1,1
2014001339411.00,206,1,1
2014001339901.00,119,1,1
2014001340073.00,900,1,1
2014001340407.00,900,1,1
2014001343303.00,300,1,1
2014001343813.00,119,1,1
2014001344998.00,132,1,1
2014001346060.00,900,1,1
2014001346272.00,118,1,1
2014001346788.00,207,1,1
2014001346983.00,900,1,1
2014001347469.00,805,1,1
2014001347857.00,101,1,1
2014001348849.00,134,1,1
2014001349177.00,207,1,1
2014001351035.00,109,1,1
2014001353261.00,800,1,1
2014001353630.00,300,1,1
2014001353777.00,109,1,1
2014001353936.00,600,1,1
2014001353993.00,805,1,1
2014001354013.00,132,1,1
2014001354186.00,400,1,1
2014001354857.00,800,1,1
2014001355048.00,700,1,1
2014001355902.00,105,1,1
2014001356043.00,119,1,1
2014001356081.00,205,1,1
2014001356532.00,300,1,1
2014001356741.00,205,1,1
2014001356834.00,207,1,1
2014001357482.00,132,1,1
2014001357538.00,119,1,1
2014001357562.00,207,1,1
2014001358346.00,206,1,1
2014001358679.00,116,1,1
2014001359208.00,900,1,1
2014001359401.00,115,1,1
2014001359413.00,119,1,1
2014001359862.00,132,1,1
2014001360157.00,125,1,1
2014001360829.00,805,1,1
2014001360950.00,805,1,1
2014001360978.00,209,1,1
2014001361414.00,400,1,1
2014001361605.00,129,1,1
2014001362005.00,900,1,1
2014001362464.00,600,1,1
2014001362473.00,800,1,1
2014001362485.00,209,1,1
2014001362488.00,131,1,1
2014001362604.00,900,1,1
2014001362740.00,400,1,1
2014001363447.00,700,1,1
2014001364750.00,300,1,1
2014001364995.00,207,1,1
2014001365193.00,300,1,1
2014001365476.00,500,1,1
2014001365488.00,123,1,1
2014001365507.00,500,1,1
2014001365611.00,300,1,1
2014001365671.00,500,1,1
2014001365837.00,400,1,1
2014001366614.00,109,1,1
2014001367064.00,126,1,1
2014001368428.00,807,1,1
2014001368696.00,119,1,1
2014001368768.00,119,1,1
2014001370064.00,112,1,1
2014001371135.00,107,1,1
2014001371642.00,207,1,1
2014001373250.00,115,1,1
2014001373592.00,300,1,1
2014001373761.00,207,1,1
2014001373929.00,900,1,1
2014001374431.00,500,1,1
2014001375738.00,800,1,1
2014001375839.00,134,1,1
2014001376402.00,207,1,1
2014001377262.00,112,1,1
2014001379172.00,500,1,1
2014001379249.00,207,1,1
2014001379367.00,900,1,1
2014001379457.00,209,1,1
2014001379817.00,129,1,1
2014001379982.00,126,1,1
2014001380227.00,132,1,1
2014001380277.00,805,1,1
2014001381972.00,209,1,1
2014001382323.00,400,1,1
2014001382406.00,207,1,1
2014001383177.00,900,1,1
2014001383225.00,900,1,1
2014001384215.00,700,1,1
2014001384579.00,106,1,1
2014001385042.00,805,1,1
2014001385149.00,103,1,1
2014001386133.00,102,1,1
2014001386610.00,134,1,1
2014001387935.00,207,1,1
2014001387964.00,300,1,1
2014001388055.00,134,1,1
2014001390129.00,108,1,1
2014001390248.00,805,1,1
2014001390726.00,128,1,1
2014001390918.00,805,1,1
2014001391232.00,101,1,1
2014001391455.00,119,1,1
2014001391808.00,700,1,1
2014001391825.00,109,1,1
2014001392980.00,207,1,1
2014001393105.00,132,1,1
2014001393204.00,205,1,1
2014001393336.00,119,1,1
2014001393494.00,805,1,1
2014001393642.00,102,1,1
2014001393956.00,805,1,1
2014001393961.00,129,1,1
2014001394231.00,205,1,1
2014001394567.00,300,1,1
2014001395191.00,110,1,1
2014001395564.00,204,1,1
2014001396791.00,116,1,1
2014001396936.00,205,1,1
2014001397535.00,104,1,1
2014001398380.00,805,1,1
2014001398791.00,800,1,1
2014001399165.00,206,1,1
2014001399186.00,500,1,1
2014001400336.00,104,1,1
2014001400813.00,116,1,1
2014001401455.00,118,1,1
2014001401943.00,700,1,1
2014001402535.00,805,1,1
2014001402596.00,500,1,1
2014001403281.00,805,1,1
2014001405116.00,400,1,1
2014001405247.00,400,1,1
2014001406158.00,110,1,1
2014001407211.00,300,1,1
2014001407550.00,125,1,1
2014001407841.00,106,1,1
2014001408508.00,119,1,1
2014001408664.00,800,1,1
2014001408674.00,805,1,1
2014001408839.00,300,1,1
2014001409845.00,102,1,1
2014001410347.00,600,1,1
2014001410360.00,119,1,1
2014001410529.00,800,1,1
2014001411795.00,805,1,1
2014001412402.00,805,1,1
2014001413452.00,207,1,1
2014001413602.00,134,1,1
2014001414965.00,103,1,1
2014001415207.00,700,1,1
2014001415765.00,116,1,1
2014001416300.00,204,1,1
2014001418056.00,119,1,1
2014001418469.00,126,1,1
2014001418954.00,127,1,1
2014001419125.00,600,1,1
2014001419489.00,805,1,1
2014001421029.00,900,1,1
2014001421048.00,109,1,1
2014001421058.00,116,1,1
2014001422539.00,700,1,1
2014001424746.00,128,1,1
2014001425515.00,300,1,1
2014001426703.00,128,1,1
2014001427002.00,205,1,1
2014001427004.00,900,1,1
2014001427352.00,114,1,1
2014001427601.00,206,1,1
2014001428657.00,205,1,1
2014001428725.00,114,1,1
2014001429242.00,209,1,1
2014001430428.00,805,1,1
2014001430723.00,400,1,1
2014001432184.00,205,1,1
2014001432816.00,800,1,1
2014001433095.00,500,1,1
2014001433121.00,107,1,1
2014001433625.00,128,1,1
2014001433627.00,800,1,1
2014001433721.00,700,1,1
2014001433798.00,805,1,1
2014001435085.00,119,1,1
2014001436689.00,109,1,1
2014001438994.00,131,1,1
2014001439454.00,203,1,1
2014001440156.00,300,1,1
2014001440701.00,600,1,1
2014001441513.00,600,1,1
2014001442318.00,900,1,1
2014001442882.00,800,1,1
2014001442948.00,126,1,1
2014001443022.00,400,1,1
2014001443314.00,400,1,1
2014001444267.00,104,1,1
2014001444767.00,132,1,1
2014001444871.00,116,1,1
2014001444931.00,900,1,1
2014001445121.00,805,1,1
2014001446296.00,400,1,1
2014001446553.00,207,1,1
2014001449715.00,400,1,1
2014001449947.00,207,1,1
2014001449989.00,101,1,1
2014001450723.00,113,1,1
2014001450829.00,800,1,1
2014001450845.00,207,1,1
2014001450852.00,207,1,1
2014001451125.00,400,1,1
2014001451297.00,207,1,1
2014001451803.00,800,1,1
2014001452946.00,115,1,1
2014001453271.00,109,1,1
2014001453524.00,207,1,1
2014001453528.00,600,1,1
2014001453913.00,805,1,1
2014001454070.00,805,1,1
2014001454223.00,110,1,1
2014001454231.00,300,1,1
2014001455776.00,111,1,1
2014001457468.00,209,1,1
2014001457532.00,112,1,1
2014001458070.00,134,1,1
2014001459127.00,119,1,1
2014001460228.00,126,1,1
2014001462399.00,103,1,1
2014001464913.00,805,1,1
2014001465324.00,109,1,1
2014001466158.00,500,1,1
2014001466520.00,134,1,1
2014001466729.00,300,1,1
2014001466902.00,108,1,1
2014001466984.00,103,1,1
2014001468011.00,805,1,1
2014001468147.00,126,1,1
2014001468184.00,500,1,1
2014001468448.00,109,1,1
2014001468477.00,106,1,1
2014001468541.00,134,1,1
2014001468671.00,900,1,1
2014001468910.00,134,1,1
2014001468911.00,400,1,1
2014001469811.00,400,1,1
2014001470192.00,209,1,1
2014001470469.00,900,1,1
2014001471262.00,106,1,1
2014001471357.00,400,1,1
2014001471393.00,700,1,1
2014001471497.00,100,1,1
2014001472275.00,400,1,1
2014001472353.00,204,1,1
2014001472478.00,117,1,1
2014001472517.00,104,1,1
2014001472535.00,130,1,1
2014001472752.00,208,1,1
2014001473269.00,400,1,1
2014001473299.00,800,1,1
2014001473414.00,400,1,1
2014001475507.00,805,1,1
2014001477514.00,805,1,1
2014001478036.00,900,1,1
2014001478882.00,127,1,1
2014001479122.00,109,1,1
2014001479721.00,134,1,1
2014001480082.00,900,1,1
2014001480527.00,134,1,1
2014001481194.00,805,1,1
2014001481251.00,500,1,1
2014001482040.00,113,1,1
2014001482483.00,700,1,1
2014001482922.00,400,1,1
2014001483585.00,900,1,1
2014001483812.00,207,1,1
2014001484393.00,805,1,1
2014001484525.00,400,1,1
2014001484538.00,132,1,1
2014001484601.00,805,1,1
2014001484944.00,805,1,1
2014001485464.00,132,1,1
2014001485751.00,500,1,1
2014001486787.00,805,1,1
2014001487883.00,109,1,1
2014001488459.00,900,1,1
2014001488488.00,101,1,1
2014001488616.00,109,1,1
2014001489049.00,900,1,1
2014001489717.00,805,1,1
2014001489992.00,132,1,1
2014001490415.00,500,1,1
2014001491110.00,109,1,1
2014001491200.00,400,1,1
2014001491302.00,130,1,1
2014001491569.00,205,1,1
2014001492015.00,805,1,1
2014001492626.00,900,1,1
2014001492720.00,132,1,1
2014001492961.00,128,1,1
2014001493595.00,106,1,1
2014001495280.00,117,1,1
2014001495404.00,500,1,1
2014001495663.00,124,1,1
2014001495737.00,132,1,1
2014001495854.00,800,1,1
2014001496193.00,900,1,1
2014001496227.00,900,1,1
2014001496438.00,130,1,1
2014001497190.00,400,1,1
2014001497956.00,109,1,1
2014001497988.00,805,1,1
2014001498038.00,134,1,1
2014001499276.00,134,1,1
2014001499335.00,207,1,1
2014001499861.00,805,1,1
2014001500441.00,900,1,1
2015000000346.00,400,1,1
2015000000387.00,132,1,1
2015000000572.00,112,1,1
2015000000908.00,805,1,1
2015000001056.00,207,1,1
2015000001218.00,805,1,1
2015000003325.00,112,1,1
2015000003568.00,900,1,1
2015000003738.00,805,1,1
2015000003789.00,117,1,1
2015000003918.00,500,1,1
2015000003930.00,125,1,1
2015000004485.00,805,1,1
2015000005832.00,113,1,1
2015000006100.00,127,1,1
2015000006181.00,600,1,1
2015000007558.00,206,1,1
2015000007692.00,700,1,1
2015000007929.00,125,1,1
2015000008680.00,400,1,1
2015000009882.00,119,1,1
2015000010376.00,800,1,1
2015000010869.00,134,1,1
2015000010872.00,805,1,1
2015000011354.00,805,1,1
2015000011883.00,805,1,1
2015000012869.00,900,1,1
2015000013757.00,134,1,1
2015000013836.00,900,1,1
2015000014378.00,119,1,1
2015000014933.00,120,1,1
2015000015008.00,129,1,1
2015000015262.00,300,1,1
2015000015307.00,500,1,1
2015000015625.00,800,1,1
2015000016242.00,132,1,1
2015000016489.00,400,1,1
2015000016498.00,109,1,1
2015000017363.00,134,1,1
2015000018190.00,115,1,1
2015000019612.00,800,1,1
2015000020269.00,900,1,1
2015000021173.00,203,1,1
2015000021223.00,805,1,1
2015000021258.00,118,1,1
2015000021297.00,208,1,1
2015000021772.00,600,1,1
2015000022908.00,207,1,1
2015000022967.00,105,1,1
2015000023087.00,109,1,1
2015000023486.00,805,1,1
2015000023617.00,100,1,1
2015000024804.00,805,1,1
2015000024901.00,300,1,1
2015000025180.00,807,1,1
2015000025306.00,805,1,1
2015000025634.00,132,1,1
2015000026672.00,109,1,1
2015000027180.00,400,1,1
2015000027698.00,600,1,1
2015000028196.00,105,1,1
2015000028420.00,128,1,1
2015000028895.00,134,1,1
2015000029688.00,400,1,1
2015000029771.00,110,1,1
2015000029904.00,122,1,1
2015000031314.00,209,1,1
2015000031392.00,800,1,1
2015000031411.00,132,1,1
2015000032931.00,129,1,1
2015000032935.00,129,1,1
2015000035623.00,127,1,1
2015000035754.00,805,1,1
2015000036389.00,205,1,1
2015000036629.00,900,1,1
2015000036707.00,900,1,1
2015000036983.00,130,1,1
2015000037494.00,300,1,1
2015000037856.00,700,1,1
2015000037884.00,803,1,1
2015000038094.00,109,1,1
2015000038664.00,900,1,1
2015000039103.00,805,1,1
2015000039173.00,400,1,1
2015000039583.00,805,1,1
2015000040015.00,805,1,1
2015000040383.00,805,1,1
2015000040417.00,125,1,1
2015000040805.00,700,1,1
2015000040938.00,120,1,1
2015000041672.00,300,1,1
2015000043164.00,400,1,1
2015000043899.00,115,1,1
2015000043970.00,207,1,1
2015000044670.00,900,1,1
2015000045016.00,119,1,1
2015000045873.00,120,1,1
2015000045936.00,134,1,1
2015000047269.00,900,1,1
2015000047798.00,400,1,1
2015000050171.00,400,1,1
2015000050378.00,700,1,1
2015000052670.00,900,1,1
2015000053307.00,110,1,1
2015000054539.00,805,1,1
2015000055244.00,205,1,1
2015000056544.00,125,1,1
2015000056577.00,805,1,1
2015000056883.00,805,1,1
2015000057163.00,805,1,1
2015000058977.00,117,1,1
2015000059220.00,109,1,1
2015000059305.00,101,1,1
2015000059611.00,800,1,1
2015000060263.00,600,1,1
2015000061441.00,205,1,1
2015000062640.00,600,1,1
2015000062900.00,500,1,1
2015000063340.00,105,1,1
2015000063719.00,805,1,1
2015000064692.00,205,1,1
2015000064796.00,900,1,1
2015000065659.00,400,1,1
2015000065918.00,805,1,1
2015000066261.00,205,1,1
2015000066467.00,132,1,1
2015000066603.00,118,1,1
2015000068650.00,300,1,1
2015000068693.00,119,1,1
2015000069134.00,134,1,1
2015000069347.00,600,1,1
2015000069351.00,600,1,1
2015000069455.00,119,1,1
2015000069691.00,900,1,1
2015000071609.00,900,1,1
2015000072244.00,400,1,1
2015000072254.00,110,1,1
2015000072612.00,400,1,1
2015000072957.00,206,1,1
2015000072959.00,119,1,1
2015000074162.00,400,1,1
2015000074842.00,805,1,1
2015000076379.00,805,1,1
2015000076630.00,900,1,1
2015000076693.00,300,1,1
2015000076740.00,805,1,1
2015000078129.00,500,1,1
2015000078440.00,134,1,1
2015000078475.00,700,1,1
2015000078963.00,805,1,1
2015000079111.00,900,1,1
2015000079191.00,805,1,1
2015000080159.00,900,1,1
2015000080858.00,125,1,1
2015000081331.00,400,1,1
2015000082397.00,114,1,1
2015000082673.00,500,1,1
2015000083399.00,119,1,1
2015000085093.00,900,1,1
2015000085737.00,130,1,1
2015000086151.00,900,1,1
2015000086782.00,105,1,1
2015000086899.00,206,1,1
2015000088589.00,131,1,1
2015000088766.00,207,1,1
2015000089674.00,110,1,1
2015000090220.00,700,1,1
2015000090452.00,203,1,1
2015000090597.00,126,1,1
2015000091478.00,800,1,1
2015000091990.00,400,1,1
2015000092944.00,207,1,1
2015000093443.00,900,1,1
2015000093538.00,800,1,1
2015000094066.00,109,1,1
2015000094112.00,208,1,1
2015000094723.00,800,1,1
2015000095363.00,116,1,1
2015000095749.00,122,1,1
2015000095911.00,102,1,1
2015000095926.00,128,1,1
2015000096563.00,110,1,1
2015000098114.00,900,1,1
2015000098200.00,130,1,1
2015000098261.00,800,1,1
2015000098530.00,400,1,1
2015000099143.00,132,1,1
2015000099755.00,120,1,1
2015000099974.00,112,1,1
2015000100242.00,132,1,1
2015000100447.00,102,1,1
2015000102639.00,202,1,1
2015000102698.00,900,1,1
2015000102763.00,109,1,1
2015000102885.00,805,1,1
2015000103128.00,207,1,1
2015000103618.00,129,1,1
2015000103852.00,116,1,1
2015000104920.00,102,1,1
2015000105087.00,103,1,1
2015000105406.00,116,1,1
2015000105510.00,400,1,1
2015000105986.00,134,1,1
2015000106017.00,119,1,1
2015000106657.00,805,1,1
2015000107106.00,805,1,1
2015000107923.00,900,1,1
2015000108120.00,500,1,1
2015000108225.00,500,1,1
2015000108970.00,103,1,1
2015000109050.00,103,1,1
2015000109383.00,101,1,1
2015000110835.00,900,1,1
2015000111179.00,700,1,1
2015000111255.00,132,1,1
2015000112088.00,805,1,1
2015000112330.00,300,1,1
2015000112333.00,114,1,1
2015000113095.00,202,1,1
2015000113224.00,400,1,1
2015000113860.00,119,1,1
2015000114062.00,800,1,1
2015000114297.00,115,1,1
2015000114558.00,129,1,1
2015000115170.00,207,1,1
2015000115475.00,118,1,1
2015000115951.00,209,1,1
2015000116230.00,116,1,1
2015000116680.00,126,1,1
2015000116756.00,102,1,1
2015000116759.00,203,1,1
2015000117070.00,805,1,1
2015000117575.00,109,1,1
2015000119299.00,600,1,1
2015000119453.00,126,1,1
2015000119800.00,134,1,1
2015000119830.00,207,1,1
2015000121061.00,400,1,1
2015000122768.00,124,1,1
2015000123036.00,500,1,1
2015000123936.00,118,1,1
2015000124601.00,134,1,1
2015000126154.00,900,1,1
2015000126438.00,805,1,1
2015000127093.00,205,1,1
2015000128430.00,805,1,1
2015000128581.00,134,1,1
2015000128604.00,104,1,1
2015000128637.00,400,1,1
2015000128907.00,128,1,1
2015000130367.00,127,1,1
2015000130575.00,115,1,1
2015000130660.00,104,1,1
2015000131557.00,700,1,1
2015000131687.00,205,1,1
2015000132607.00,400,1,1
2015000133391.00,119,1,1
2015000133844.00,132,1,1
2015000134079.00,900,1,1
2015000134651.00,114,1,1
2015000134847.00,207,1,1
2015000135229.00,109,1,1
2015000135390.00,700,1,1
2015000135610.00,132,1,1
2015000136132.00,600,1,1
2015000136583.00,114,1,1
2015000136700.00,900,1,1
2015000137065.00,109,1,1
2015000137238.00,109,1,1
2015000138226.00,700,1,1
2015000139178.00,805,1,1
2015000139511.00,207,1,1
2015000139554.00,805,1,1
2015000139588.00,109,1,1
2015000140041.00,207,1,1
2015000140084.00,300,1,1
2015000140777.00,118,1,1
2015000140872.00,600,1,1
2015000141212.00,109,1,1
2015000143518.00,208,1,1
2015000144036.00,107,1,1
2015000144046.00,206,1,1
2015000144058.00,300,1,1
2015000145246.00,134,1,1
2015000145258.00,134,1,1
2015000145352.00,900,1,1
2015000145684.00,400,1,1
2015000145904.00,400,1,1
2015000145923.00,109,1,1
2015000146860.00,400,1,1
2015000146902.00,805,1,1
2015000147373.00,109,1,1
2015000147500.00,400,1,1
2015000147621.00,112,1,1
2015000148470.00,208,1,1
2015000148889.00,800,1,1
2015000149676.00,207,1,1
2015000150536.00,111,1,1
2015000150677.00,900,1,1
2015000150836.00,400,1,1
2015000150942.00,700,1,1
2015000151435.00,400,1,1
2015000151753.00,400,1,1
2015000152021.00,109,1,1
2015000153221.00,109,1,1
2015000153722.00,805,1,1
2015000154002.00,206,1,1
2015000154126.00,134,1,1
2015000154999.00,130,1,1
2015000155157.00,205,1,1
2015000156334.00,116,1,1
2015000157164.00,202,1,1
2015000157240.00,205,1,1
2015000157762.00,300,1,1
2015000157998.00,101,1,1
2015000158150.00,202,1,1
2015000158718.00,500,1,1
2015000158778.00,109,1,1
2015000160000.00,805,1,1
2015000160401.00,400,1,1
2015000160796.00,132,1,1
2015000161487.00,600,1,1
2015000162061.00,123,1,1
2015000162941.00,109,1,1
2015000163070.00,205,1,1
2015000163259.00,128,1,1
2015000164174.00,300,1,1
2015000164206.00,700,1,1
2015000164696.00,700,1,1
2015000165551.00,900,1,1
2015000165802.00,300,1,1
2015000166141.00,805,1,1
2015000166181.00,109,1,1
2015000166435.00,900,1,1
2015000168640.00,208,1,1
2015000168726.00,500,1,1
2015000168728.00,600,1,1
2015000168832.00,207,1,1
2015000169752.00,109,1,1
2015000170066.00,119,1,1
2015000171740.00,105,1,1
2015000171926.00,132,1,1
2015000172387.00,109,1,1
2015000173893.00,102,1,1
2015000174105.00,130,1,1
2015000174227.00,805,1,1
2015000175003.00,805,1,1
2015000175672.00,109,1,1
2015000176903.00,209,1,1
2015000177459.00,805,1,1
2015000178297.00,119,1,1
2015000178404.00,116,1,1
2015000179868.00,203,1,1
2015000180156.00,805,1,1
2015000180986.00,134,1,1
2015000181730.00,109,1,1
2015000183210.00,134,1,1
2015000183906.00,130,1,1
2015000183993.00,134,1,1
2015000184565.00,206,1,1
2015000184815.00,208,1,1
2015000185560.00,207,1,1
2015000185829.00,206,1,1
2015000186497.00,125,1,1
2015000186681.00,114,1,1
2015000187182.00,116,1,1
2015000187974.00,109,1,1
2015000188009.00,100,1,1
2015000188926.00,108,1,1
2015000189269.00,500,1,1
2015000190025.00,500,1,1
2015000190259.00,207,1,1
2015000190561.00,300,1,1
2015000190599.00,202,1,1
2015000190773.00,400,1,1
2015000190946.00,900,1,1
2015000191029.00,805,1,1
2015000191756.00,115,1,1
2015000191895.00,134,1,1
2015000192031.00,134,1,1
2015000192149.00,805,1,1
2015000192351.00,103,1,1
2015000192401.00,900,1,1
2015000193201.00,805,1,1
2015000193458.00,900,1,1
2015000193972.00,600,1,1
2015000194340.00,125,1,1
2015000194716.00,400,1,1
2015000194909.00,805,1,1
2015000195404.00,900,1,1
2015000195479.00,900,1,1
2015000195637.00,127,1,1
2015000196151.00,805,1,1
2015000196153.00,134,1,1
2015000197064.00,900,1,1
2015000198047.00,805,1,1
2015000198102.00,126,1,1
2015000198408.00,600,1,1
2015000198412.00,131,1,1
2015000198488.00,132,1,1
2015000198608.00,103,1,1
2015000198747.00,134,1,1
2015000198762.00,103,1,1
2015000199068.00,600,1,1
2015000199126.00,700,1,1
2015000199387.00,134,1,1
